,ID,Word,Lemme,Stemme,stopword
2165,434,📽,['📽'],['📽'],False
2166,435,awesome,['awesome'],['awesom'],False
2167,435,quality,['quality'],['qualiti'],False
2168,435,and,['and'],['and'],True
2169,435,sound,['sound'],['sound'],False
2170,435,for,['for'],['for'],True
2171,435,such,['such'],['such'],True
2172,435,a,['a'],['a'],True
2173,435,tiny,['tiny'],['tini'],False
2174,435,projector,['projector'],['projector'],False
2175,436,college,['college'],['colleg'],False
2176,437,wow,['wow'],['wow'],False
2177,437,factor,['factor'],['factor'],False
2178,437,small,['small'],['small'],False
2179,437,size,['size'],['size'],False
2180,437,with,['with'],['with'],True
2181,437,a,['a'],['a'],True
2182,437,bang,['bang'],['bang'],False
2183,438,good,['good'],['good'],False
2184,438,but,['but'],['but'],True
2185,439,awesome,['awesome'],['awesom'],False
2186,440,great,['great'],['great'],False
2187,440,little,['little'],['littl'],False
2188,440,projector,['projector'],['projector'],False
2189,440,with,['with'],['with'],True
2190,440,speaker,['speaker'],['speaker'],False
2191,441,cool,['cool'],['cool'],False
2192,441,look,['look'],['look'],False
2193,442,worth,['worth'],['worth'],False
2194,442,the,['the'],['the'],True
2195,442,price,['price'],['price'],False
2196,443,five,['five'],['five'],False
2197,443,stars,['star'],['star'],False
2198,444,would,['would'],['would'],True
2199,444,recommend,['recommend'],['recommend'],False
2200,445,great,['great'],['great'],False
2201,445,for,['for'],['for'],True
2202,445,gaming,['gaming'],['game'],False
2203,446,fantastic,['fantastic'],['fantast'],False
2204,446,addition,['addition'],['addit'],False
2205,447,awesome,['awesome'],['awesom'],False
2206,448,small,['small'],['small'],False
2207,449,as,['a'],['as'],True
2208,449,awesome,['awesome'],['awesom'],False
2209,449,as,['a'],['as'],True
2210,449,advertised,['advertised'],['advertis'],False
2211,450,perfect,['perfect'],['perfect'],False
2212,451,de,['de'],['de'],False
2213,451,esas,['esas'],['esa'],False
2214,451,compras,['compras'],['compra'],False
2215,451,compulsivas,['compulsivas'],['compulsiva'],False
2216,451,que,['que'],['que'],False
2217,451,valen,['valen'],['valen'],False
2218,451,la,['la'],['la'],False
2219,451,pena,['pena'],['pena'],False
2220,452,very,['very'],['veri'],True
2221,452,cool,['cool'],['cool'],False
2222,453,great,['great'],['great'],False
2223,453,picture,['picture'],['pictur'],False
2224,454,flexible,['flexible'],['flexibl'],False
2225,454,portable,['portable'],['portabl'],False
2226,454,and,['and'],['and'],True
2227,454,powerful,['powerful'],['power'],False
2228,455,wonderful,['wonderful'],['wonder'],False
2229,455,projector,['projector'],['projector'],False
2230,455,,[],[],False
2231,455,would,['would'],['would'],True
2232,455,recommend,['recommend'],['recommend'],False
2233,456,audio,['audio'],['audio'],False
2234,456,delay,['delay'],['delay'],False
2235,457,anker,['anker'],['anker'],False
2236,457,addressed,['addressed'],['address'],False
2237,457,issues,['issue'],['issu'],False
2238,458,fun,['fun'],['fun'],False
2239,458,device,['device'],['devic'],False
2240,458,great,['great'],['great'],False
2241,458,for,['for'],['for'],True
2242,458,families,['family'],['famili'],False
2243,459,great,['great'],['great'],False
2244,460,great,['great'],['great'],False
2245,460,product,['product'],['product'],False
2246,461,great,['great'],['great'],False
2247,461,small,['small'],['small'],False
2248,461,portable,['portable'],['portabl'],False
2249,461,projector,['projector'],['projector'],False
2250,461,with,['with'],['with'],True
2251,461,bigscreen,['bigscreen'],['bigscreen'],False
2252,461,ambitions,['ambition'],['ambit'],False
2253,462,i,['i'],['i'],True
2254,462,highly,['highly'],['highli'],False
2255,462,recommend,['recommend'],['recommend'],False
2256,462,this,['this'],['thi'],True
2257,462,projector,['projector'],['projector'],False
2258,463,great,['great'],['great'],False
2259,463,little,['little'],['littl'],False
2260,463,projector,['projector'],['projector'],False
2261,463,about,['about'],['about'],True
2262,463,the,['the'],['the'],True
2263,463,size,['size'],['size'],False
2264,463,of,['of'],['of'],True
2265,463,a,['a'],['a'],True
2266,463,pop,['pop'],['pop'],False
2267,463,can,['can'],['can'],True
2268,463,,[],[],False
2269,463,good,['good'],['good'],False
2270,463,battery,['battery'],['batteri'],False
2271,464,perfect,['perfect'],['perfect'],False
2272,464,gift,['gift'],['gift'],False
2273,465,love,['love'],['love'],False
2274,465,this,['this'],['thi'],True
2275,466,super,['super'],['super'],False
2276,466,fun,['fun'],['fun'],False
2277,467,great,['great'],['great'],False
2278,467,buy,['buy'],['buy'],False
2279,468,the,['the'],['the'],True
2280,468,best,['best'],['best'],False
2281,468,rapport,['rapport'],['rapport'],False
2282,468,qualityprice,['qualityprice'],['qualitypric'],False
2283,468,,[],[],False
2284,469,everybody,['everybody'],['everybodi'],False
2285,469,loves,['love'],['love'],False
2286,469,its,['it'],['it'],True
2287,469,size,['size'],['size'],False
2288,469,and,['and'],['and'],True
2289,469,are,['are'],['are'],True
2290,469,impressed,['impressed'],['impress'],False
2291,469,by,['by'],['by'],True
2292,469,the,['the'],['the'],True
2293,469,picture,['picture'],['pictur'],False
2294,470,absolutely,['absolutely'],['absolut'],False
2295,470,recommend,['recommend'],['recommend'],False
2296,471,very,['very'],['veri'],True
2297,471,good,['good'],['good'],False
2298,472,i,['i'],['i'],True
2299,472,like,['like'],['like'],False
2300,473,práctico,['práctico'],['práctico'],False
2301,473,y,['y'],['y'],True
2302,473,eficiente,['eficiente'],['eficient'],False
2303,474,great,['great'],['great'],False
2304,474,device,['device'],['devic'],False
2305,475,great,['great'],['great'],False
2306,475,projector,['projector'],['projector'],False
2307,475,clear,['clear'],['clear'],False
2308,475,and,['and'],['and'],True
2309,475,bright,['bright'],['bright'],False
2310,476,amazing,['amazing'],['amaz'],False
2311,476,resolution,['resolution'],['resolut'],False
2312,477,great,['great'],['great'],False
2313,477,projector,['projector'],['projector'],False
2314,478,100,['100'],['100'],False
2315,478,portable,['portable'],['portabl'],False
2316,478,projector,['projector'],['projector'],False
2317,479,powerful,['powerful'],['power'],False
2318,479,for,['for'],['for'],True
2319,479,its,['it'],['it'],True
2320,479,size,['size'],['size'],False
2321,480,good,['good'],['good'],False
2322,480,product,['product'],['product'],False
2323,481,great,['great'],['great'],False
2324,481,mini,['mini'],['mini'],False
2325,481,projector,['projector'],['projector'],False
2326,481,highly,['highly'],['highli'],False
2327,481,recommend,['recommend'],['recommend'],False
2328,482,works,['work'],['work'],False
2329,482,great,['great'],['great'],False
2330,482,with,['with'],['with'],True
2331,482,android,['android'],['android'],False
2332,483,greatly,['greatly'],['greatli'],False
2333,483,pleased,['pleased'],['pleas'],False
2334,484,its,['it'],['it'],True
2335,484,small,['small'],['small'],False
2336,484,easy,['easy'],['easi'],False
2337,484,to,['to'],['to'],True
2338,484,carry,['carry'],['carri'],False
2339,485,solid,['solid'],['solid'],False
2340,485,build,['build'],['build'],False
2341,485,great,['great'],['great'],False
2342,485,sound,['sound'],['sound'],False
2343,486,ibrahim,['ibrahim'],['ibrahim'],False
2344,486,mohmed,['mohmed'],['mohm'],False
2345,487,very,['very'],['veri'],True
2346,487,nice,['nice'],['nice'],False
2347,488,works,['work'],['work'],False
2348,488,good,['good'],['good'],False
2349,489,good,['good'],['good'],False
2350,489,quality,['quality'],['qualiti'],False
2351,489,great,['great'],['great'],False
2352,489,picture,['picture'],['pictur'],False
2353,489,for,['for'],['for'],True
2354,489,the,['the'],['the'],True
2355,489,price,['price'],['price'],False
2356,489,even,['even'],['even'],False
2357,489,well,['well'],['well'],False
2358,489,over,['over'],['over'],True
2359,489,100,['100'],['100'],False
2360,489,was,['wa'],['wa'],True
2361,489,pretty,['pretty'],['pretti'],False
2362,489,clear,['clear'],['clear'],False
2363,489,i,['i'],['i'],True
2364,489,use,['use'],['use'],False
2365,489,it,['it'],['it'],True
2366,489,at,['at'],['at'],True
2367,489,85,['85'],['85'],False
2368,490,awesome,['awesome'],['awesom'],False
2369,490,gadget,['gadget'],['gadget'],False
2370,491,two,['two'],['two'],False
2371,491,thumbs,['thumb'],['thumb'],False
2372,491,up,['up'],['up'],True
2373,492,perfect,['perfect'],['perfect'],False
2374,492,gift,['gift'],['gift'],False
2375,493,nice,['nice'],['nice'],False
2376,493,projector,['projector'],['projector'],False
2377,493,and,['and'],['and'],True
2378,493,portable,['portable'],['portabl'],False
2379,493,too,['too'],['too'],True
2380,494,worth,['worth'],['worth'],False
2381,494,it,['it'],['it'],True
2382,495,wonderfull,['wonderfull'],['wonderful'],False
2383,496,great,['great'],['great'],False
2384,496,product,['product'],['product'],False
2385,497,best,['best'],['best'],False
2386,497,projector,['projector'],['projector'],False
2387,497,out,['out'],['out'],True
2388,497,there,['there'],['there'],True
2389,498,thanks,['thanks'],['thank'],False
2390,499,very,['very'],['veri'],True
2391,499,easy,['easy'],['easi'],False
2392,499,to,['to'],['to'],True
2393,499,use,['use'],['use'],False
2394,500,el,['el'],['el'],False
2395,500,mejor,['mejor'],['mejor'],False
2396,500,del,['del'],['del'],False
2397,500,mercado,['mercado'],['mercado'],False
2398,501,your,['your'],['your'],True
2399,501,own,['own'],['own'],True
2400,501,personal,['personal'],['person'],False
2401,501,theatre,['theatre'],['theatr'],False
2402,501,on,['on'],['on'],True
2403,501,the,['the'],['the'],True
2404,501,go,['go'],['go'],False
2405,502,nice,['nice'],['nice'],False
2406,502,projector,['projector'],['projector'],False
2407,503,great,['great'],['great'],False
2408,503,brightness,['brightness'],['bright'],False
2409,504,great,['great'],['great'],False
2410,504,product,['product'],['product'],False
2411,504,and,['and'],['and'],True
2412,504,great,['great'],['great'],False
2413,504,service,['service'],['servic'],False
2414,505,works,['work'],['work'],False
2415,505,great,['great'],['great'],False
2416,506,so,['so'],['so'],True
2417,506,excited,['excited'],['excit'],False
2418,507,unsure,['unsure'],['unsur'],False
2419,507,why,['why'],['whi'],True
2420,507,people,['people'],['peopl'],False
2421,507,are,['are'],['are'],True
2422,507,so,['so'],['so'],True
2423,507,upset,['upset'],['upset'],False
2424,508,great,['great'],['great'],False
2425,508,buy,['buy'],['buy'],False
2426,508,you,['you'],['you'],True
2427,508,wo not,"['wo', 'not']","['wo', 'not']",False
2428,508,be,['be'],['be'],True
2429,508,disappointed,['disappointed'],['disappoint'],False
2430,509,works,['work'],['work'],False
2431,509,anywhere,['anywhere'],['anywher'],False
2432,510,awesome,['awesome'],['awesom'],False
2433,510,projector,['projector'],['projector'],False
2434,511,best,['best'],['best'],False
2435,511,thing,['thing'],['thing'],False
2436,511,ever,['ever'],['ever'],False
2437,512,decent,['decent'],['decent'],False
2438,512,little,['little'],['littl'],False
2439,512,projector,['projector'],['projector'],False
2440,513,amazing,['amazing'],['amaz'],False
2441,513,picture,['picture'],['pictur'],False
2442,514,great,['great'],['great'],False
2443,514,picture,['picture'],['pictur'],False
2444,515,so,['so'],['so'],True
2445,515,perfect,['perfect'],['perfect'],False
2446,516,perfect,['perfect'],['perfect'],False
2447,516,product,['product'],['product'],False
2448,517,thank,['thank'],['thank'],False
2449,517,you,['you'],['you'],True
2450,518,good,['good'],['good'],False
2451,518,but,['but'],['but'],True
2452,518,expensive,['expensive'],['expens'],False
2453,519,nice,['nice'],['nice'],False
2454,519,little,['little'],['littl'],False
2455,519,projector,['projector'],['projector'],False
2456,520,easy,['easy'],['easi'],False
2457,520,to,['to'],['to'],True
2458,520,use,['use'],['use'],False
2459,521,very,['very'],['veri'],True
2460,521,very,['very'],['veri'],True
2461,521,portable,['portable'],['portabl'],False
2462,522,five,['five'],['five'],False
2463,522,stars,['star'],['star'],False
2464,523,great,['great'],['great'],False
2465,523,customer,['customer'],['custom'],False
2466,523,service,['service'],['servic'],False
2467,524,awesome,['awesome'],['awesom'],False
2468,524,product,['product'],['product'],False
2469,525,good,['good'],['good'],False
2470,525,buy,['buy'],['buy'],False
2471,525,glad,['glad'],['glad'],False
2472,525,i,['i'],['i'],True
2473,525,did,['did'],['did'],True
2474,525,it,['it'],['it'],True
2475,526,daughter,['daughter'],['daughter'],False
2476,526,love,['love'],['love'],False
2477,526,it,['it'],['it'],True
2478,527,five,['five'],['five'],False
2479,527,stars,['star'],['star'],False
2480,528,love,['love'],['love'],False
2481,528,this,['this'],['thi'],True
2482,528,so,['so'],['so'],True
2483,528,much,['much'],['much'],False
2484,528,but,['but'],['but'],True
2485,528,darn,['darn'],['darn'],False
2486,528,remote,['remote'],['remot'],False
2487,529,excelent,['excelent'],['excel'],False
2488,529,product,['product'],['product'],False
2489,530,elegant,['elegant'],['eleg'],False
2490,530,appearance,['appearance'],['appear'],False
2491,531,excellent,['excellent'],['excel'],False
2492,531,product,['product'],['product'],False
2493,532,truly,['truly'],['truli'],False
2494,532,amazing,['amazing'],['amaz'],False
2495,533,great,['great'],['great'],False
2496,534,outdoor,['outdoor'],['outdoor'],False
2497,534,movies,['movie'],['movi'],False
2498,534,all,['all'],['all'],True
2499,534,summer,['summer'],['summer'],False
2500,534,long,['long'],['long'],False
2501,535,wonderful,['wonderful'],['wonder'],False
2502,536,no,['no'],['no'],True
2503,536,regrets,['regret'],['regret'],False
2504,537,quality,['quality'],['qualiti'],False
2505,537,for,['for'],['for'],True
2506,537,a,['a'],['a'],True
2507,537,good,['good'],['good'],False
2508,537,price,['price'],['price'],False
2509,538,high,['high'],['high'],False
2510,538,quality,['quality'],['qualiti'],False
2511,539,great,['great'],['great'],False
2512,539,starter,['starter'],['starter'],False
2513,539,projector,['projector'],['projector'],False
2514,540,great,['great'],['great'],False
2515,541,great,['great'],['great'],False
2516,541,for,['for'],['for'],True
2517,541,outdoor,['outdoor'],['outdoor'],False
2518,541,viewing,['viewing'],['view'],False
2519,542,great,['great'],['great'],False
2520,543,best,['best'],['best'],False
2521,543,so,['so'],['so'],True
2522,543,far,['far'],['far'],False
2523,544,buy,['buy'],['buy'],False
2524,544,this,['this'],['thi'],True
2525,544,product,['product'],['product'],False
2526,545,the,['the'],['the'],True
2527,545,future,['future'],['futur'],False
2528,545,is,['is'],['is'],True
2529,545,here,['here'],['here'],True
2530,545,and,['and'],['and'],True
2531,545,i,['i'],['i'],True
2532,545,am,['am'],['am'],True
2533,545,loving,['loving'],['love'],False
2534,545,it,['it'],['it'],True
2535,546,hooks,['hook'],['hook'],False
2536,546,to,['to'],['to'],True
2537,546,iphone,['iphone'],['iphon'],False
2538,547,get,['get'],['get'],False
2539,547,one,['one'],['one'],True
2540,548,great,['great'],['great'],False
2541,548,quality,['quality'],['qualiti'],False
2542,548,for,['for'],['for'],True
2543,548,the,['the'],['the'],True
2544,548,price,['price'],['price'],False
